phage,host,species,relation
NC_049511,NZ_CP010341.1,Methanobacteria;,0
NC_049491,NZ_CP010341.1,Pseudomonadaceae;,0
NC_049490,NZ_CP010341.1,Kitasatospora,0
NC_041857,NZ_CP010341.1,Rhodospirillaceae;,0
NC_049441,NZ_CP010341.1,Rhodospirillaceae;,0
NC_049492,NZ_CP010341.1,Rhizobiaceae;,0
NC_049479,NZ_CP010341.1,Vibrionaceae;,0
NC_049493,NZ_CP010341.1,Hexapoda;,0
NC_041905,NZ_CP010341.1,Arthrobacter,0
NC_047896,NZ_CP010341.1,Microbacterium,0
NC_047883,NZ_CP010341.1,Helicobacteraceae;,0
NC_048074,NZ_CP010341.1,Mycobacterium;,0
NC_048075,NZ_CP010341.1,Trichormus,0
NC_048080,NZ_CP010341.1,Mycolicibacterium,0
NC_041884,NZ_CP010341.1,Trichormus,0
NC_049494,NZ_CP010341.1,Burkholderiaceae;,0
NC_048076,NZ_CP010341.1,Colwelliaceae;,0
NC_041915,NZ_CP010341.1,Alcaligenaceae;,0
NC_041914,NZ_CP010341.1,Microcoleaceae;,0
NC_048081,NZ_CP010341.1,Tetrasphaera,0
NC_042003,NZ_CP010341.1,Tetrasphaera,0
NC_042004,NZ_CP010341.1,Burkholderiaceae;,0
NC_042005,NZ_CP010341.1,Vertebrata;,0
NC_042124,NZ_CP010341.1,Microbacterium,0
NC_041966,NZ_CP010341.1,Clostridiaceae;,0
NC_041924,NZ_CP010341.1,Sinomonas,0
NC_041967,NZ_CP010341.1,Hafniaceae;,0
NC_048651,NZ_CP010341.1,Alcaligenaceae;,0
NC_048769,NZ_CP010341.1,Actinomyces,0
NC_047966,NZ_CP010341.1,Microbacterium,0
NC_048770,NZ_CP010341.1,Corynebacterium,0
NC_048773,NZ_CP010341.1,Lactobacillaceae;,0
NC_048771,NZ_CP010341.1,Corynebacterium,0
NC_048772,NZ_CP010341.1,Trichormus,0
NC_047866,NZ_CP010341.1,Pectobacteriaceae;,0
NC_047949,NZ_CP010341.1,Brucellaceae;,0
NC_047950,NZ_CP010341.1,Acetobacteraceae;,0
NC_047865,NZ_CP010341.1,Enterococcaceae;,0
NC_048776,NZ_CP010341.1,Brevibacterium,0
NC_048774,NZ_CP010341.1,Actinomyces,0
NC_048775,NZ_CP010341.1,Thermoanaerobacterales,0
NC_025459,NZ_CP010341.1,Alcaligenaceae;,0
NC_048133,NZ_CP010341.1,Sulfolobaceae;,0
NC_007022,NZ_CP010341.1,Halobacteria;,0
NC_005260,NZ_CP010341.1,Staphylococcaceae;,0
NC_047845,NZ_CP010341.1,Fusobacterium,0
NC_047846,NZ_CP010341.1,Sinomonas,0
NC_042013,NZ_CP010341.1,Nocardia,0
NC_048878,NZ_CP010341.1,Actinoplanes,0
NC_049498,NZ_CP010341.1,Mycobacterium;,0
NC_048098,NZ_CP010341.1,Pseudomonadaceae;,0
NC_048739,NZ_CP010341.1,Pasteurellaceae;,0
NC_048091,NZ_CP010341.1,Fusobacterium,0
NC_048092,NZ_CP010341.1,Streptococcaceae;,0
NC_048099,NZ_CP010341.1,Chlamydia/Chlamydophila,0
NC_048093,NZ_CP010341.1,Prochlorococcus,0
NC_048094,NZ_CP010341.1,Sinomonas,0
NC_048095,NZ_CP010341.1,II.,0
NC_048100,NZ_CP010341.1,Spiroplasmataceae;,0
NC_049473,NZ_CP010341.1,Thermoanaerobacterales,0
NC_048115,NZ_CP010341.1,Pelagibacteraceae;,0
NC_048140,NZ_CP010341.1,Peptostreptococcaceae;,0
NC_048740,NZ_CP010341.1,Trichormus,0
NC_048096,NZ_CP010341.1,Brucellaceae;,0
NC_048152,NZ_CP010341.1,Lactobacillaceae;,0
NC_049470,NZ_CP010341.1,Mycolicibacterium,0
NC_049465,NZ_CP010341.1,Moraxellaceae;,0
NC_048097,NZ_CP010341.1,Enterobacteriaceae;,0
NC_009760,NZ_CP010341.1,Clostridiaceae;,0
NC_031121,NZ_CP010341.1,Morganellaceae;,0
NC_047736,NZ_CP010341.1,Streptomyces;,0
NC_005258,NZ_CP010341.1,Thermoanaerobacterales,0
NC_047735,NZ_CP010341.1,Rhodospirillaceae;,0
NC_049961,NZ_CP010341.1,Morganellaceae;,0
NC_031024,NZ_CP010341.1,Brevibacterium,0
NC_047744,NZ_CP010341.1,Halomonadaceae;,0
NC_023501,NZ_CP010341.1,Peptostreptococcaceae;,0
NC_018085,NZ_CP010341.1,Pectobacteriaceae;,0
NC_024216,NZ_CP010341.1,Sulfolobaceae;,0
NC_048698,NZ_CP010341.1,Mamiellales;,0
DQ222851,NZ_CP010341.1,Pectobacteriaceae;,0
NC_031015,NZ_CP010341.1,Streptococcaceae;,0
NC_048667,NZ_CP010341.1,Actinoplanes,0
NC_031054,NZ_CP010341.1,Streptomyces;,0
NC_049967,NZ_CP010341.1,Rhizobiaceae;,0
NC_049968,NZ_CP010341.1,Tannerellaceae;,0
NC_049969,NZ_CP010341.1,Sinomonas,0
NC_024207,NZ_CP010341.1,Mamiellales;,0
NC_007814,NZ_CP010341.1,Enterobacteriaceae;,0
NC_007458,NZ_CP010341.1,Xanthomonadaceae;,0
NC_006945,NZ_CP010341.1,Streptomyces;,0
NC_024213,NZ_CP010341.1,Burkholderiaceae;,0
NC_049960,NZ_CP010341.1,Streptomyces;,0
NC_024205,NZ_CP010341.1,,0
NC_031012,NZ_CP010341.1,Kitasatospora,0
NC_049964,NZ_CP010341.1,Cutibacterium,0
NC_024211,NZ_CP010341.1,Comamonadaceae;,0
NC_048641,NZ_CP010341.1,Pelagibacteraceae;,0
NC_028886,NZ_CP010341.1,Cutibacterium,0
NC_028886,NZ_CP010341.1,Streptococcaceae;,0
NC_029008,NZ_CP010341.1,Actinomyces,0
NC_029008,NZ_CP010341.1,Mycobacterium,0
NC_023599,NZ_CP010341.1,Ruminococcaceae;,0
NC_019502,NZ_CP010341.1,Chlamydia/Chlamydophila,0
KF669657,NZ_CP010341.1,Nocardia,0
NC_049959,NZ_CP010341.1,Alcaligenaceae;,0
NC_024788,NZ_CP010341.1,Burkholderiaceae;,0
NC_031034,NZ_CP010341.1,Sphingomonadaceae;,0
NC_049962,NZ_CP010341.1,Trichormus,0
NC_011645,NZ_CP010341.1,Pelagibacteraceae;,0
NC_028890,NZ_CP010341.1,Leuconostocaceae;,0
NC_028890,NZ_CP010341.1,Comamonadaceae;,0
NC_048735,NZ_CP010341.1,Actinoplanes,0
NC_048633,NZ_CP010341.1,Brevibacterium,0
NC_049971,NZ_CP010341.1,Aeromonadaceae;,0
NC_049972,NZ_CP010341.1,Aeromonadaceae;,0
NC_048762,NZ_CP010341.1,Burkholderiaceae;,0
NC_048640,NZ_CP010341.1,Streptococcaceae;,0
NC_022773,NZ_CP010341.1,Microcoleaceae;,0
NC_042140,NZ_CP010341.1,Fusobacterium,0
NC_011167,NZ_CP010341.1,Rhizobiaceae;,0
NC_049973,NZ_CP010341.1,Microbacterium,0
NC_049461,NZ_CP010341.1,Fusobacterium,0
NC_049461,NZ_CP010341.1,Comamonadaceae;,0
KP296794,NZ_CP010341.1,Rhodococcus,0
NC_049977,NZ_CP010341.1,Methanobacteria;,0
NC_048859,NZ_CP010341.1,Sphingomonadaceae;,0
NC_048858,NZ_CP010341.1,Campylobacteraceae;,0
NC_047876,NZ_CP010341.1,Leuconostocaceae;,0
NC_047877,NZ_CP010341.1,Listeriaceae;,0
NC_047878,NZ_CP010341.1,Actinoplanes,0
NC_047879,NZ_CP010341.1,Listeriaceae;,0
NC_047861,NZ_CP010341.1,Peptostreptococcaceae;,0
KC595516,NZ_CP010341.1,Sulfolobaceae;,0
NC_041976,NZ_CP010341.1,Thermaceae;,0
NC_047851,NZ_CP010341.1,Rhodobacteraceae;,0
KC556893,NZ_CP010341.1,Hafniaceae;,0
KC556894,NZ_CP010341.1,Nodularia,0
KC556895,NZ_CP010341.1,Bdellovibrionaceae;,0
KC556896,NZ_CP010341.1,Colwelliaceae;,0
KC556898,NZ_CP010341.1,Helicobacteraceae;,0
NC_049850,NZ_CP010341.1,Brevibacterium,0
NC_049851,NZ_CP010341.1,Bacillaceae;,0
NC_013055,NZ_CP010341.1,Listeriaceae;,0
NC_013055,NZ_CP010341.1,Clostridiaceae;,0
JX681814,NZ_CP010341.1,Streptococcaceae;,0
NC_047752,NZ_CP010341.1,Tetrasphaera,0
NC_005262,NZ_CP010341.1,Fusobacterium,0
NC_009015,NZ_CP010341.1,Enterobacteriaceae;,0
NC_018452,NZ_CP010341.1,Rhodospirillaceae;,0
NC_021791,NZ_CP010341.1,Tsukamurella,0
KC821615,NZ_CP010341.1,Moraxellaceae;,0
KC821625,NZ_CP010341.1,Mycobacteroides,0
NC_021795,NZ_CP010341.1,Enterococcaceae;,0
KC821627,NZ_CP010341.1,Prochlorococcus,0
KC821628,NZ_CP010341.1,Pseudomonadaceae;,0
KC821621,NZ_CP010341.1,Rhodococcus,0
NC_021804,NZ_CP010341.1,Halomonadaceae;,0
KC821630,NZ_CP010341.1,Bdellovibrionaceae;,0
KC821610,NZ_CP010341.1,Clostridiaceae;,0
KC821612,NZ_CP010341.1,Streptococcaceae;,0
KC821634,NZ_CP010341.1,Brevibacterium,0
KC821631,NZ_CP010341.1,Tsukamurella,0
NC_047823,NZ_CP010341.1,Mycoplasma,0
NC_042067,NZ_CP010341.1,Thermaceae;,0
NC_023548,NZ_CP010341.1,Fusobacterium,0
NC_025414,NZ_CP010341.1,Arthrobacter,0
NC_041977,NZ_CP010341.1,Propionibacterium,0
NC_048065,NZ_CP010341.1,Methanobacteria;,0
NC_047920,NZ_CP010341.1,Burkholderiaceae;,0
NC_048643,NZ_CP010341.1,Aeromonadaceae;,0
NC_048642,NZ_CP010341.1,Pseudomonadaceae;,0
NC_024144,NZ_CP010341.1,Campylobacteraceae;,0
NC_048738,NZ_CP010341.1,Campylobacteraceae;,0
NC_048661,NZ_CP010341.1,Mycolicibacterium,0
NC_048629,NZ_CP010341.1,Hexapoda;,0
NC_019924,NZ_CP010341.1,Pectobacteriaceae;,0
LN681534,NZ_CP010341.1,Morganellaceae;,0
NC_015568,NZ_CP010341.1,Yersiniaceae;,0
NC_029116,NZ_CP010341.1,Enterococcaceae;,0
NC_011318,NZ_CP010341.1,Mycoplasma,0
JF767210,NZ_CP010341.1,Alcaligenaceae;,0
NC_030950,NZ_CP010341.1,Nodularia,0
NC_028991,NZ_CP010341.1,Corynebacterium,0
NC_029004,NZ_CP010341.1,Bdellovibrionaceae;,0
NC_030949,NZ_CP010341.1,Thermoanaerobacterales,0
NC_014457,NZ_CP010341.1,Gordonia,0
NC_028883,NZ_CP010341.1,Rhodococcus,0
NC_048712,NZ_CP010341.1,Tetrasphaera,0
NC_048791,NZ_CP010341.1,Helicobacteraceae;,0
NC_042085,NZ_CP010341.1,Actinoplanes,0
NC_042086,NZ_CP010341.1,Moraxellaceae;,0
NC_048787,NZ_CP010341.1,,0
NC_048070,NZ_CP010341.1,Shewanellaceae;,0
NC_048790,NZ_CP010341.1,Rhodobacteraceae;,0
NC_042354,NZ_CP010341.1,Halomonadaceae;,0
NC_042355,NZ_CP010341.1,Nodularia,0
NC_042139,NZ_CP010341.1,Mamiellales;,0
NC_048069,NZ_CP010341.1,Pseudomonadaceae;,0
NC_048780,NZ_CP010341.1,Mycobacterium;,0
NC_048789,NZ_CP010341.1,Idiomarinaceae;,0
NC_042087,NZ_CP010341.1,Cutibacterium,0
NC_048088,NZ_CP010341.1,Microcoleaceae;,0
NC_019934,NZ_CP010341.1,Actinomyces,0
JF314845,NZ_CP010341.1,Tetrasphaera,0
NC_047854,NZ_CP010341.1,Sinomonas,0
NC_048161,NZ_CP010341.1,Chlamydia/Chlamydophila,0
NC_019401,NZ_CP010341.1,Acetobacteraceae;,0
NC_048645,NZ_CP010341.1,Oscillatoriaceae;,0
NC_048646,NZ_CP010341.1,Leptospira,0
NC_048664,NZ_CP010341.1,Mycobacterium;,0
KM058087,NZ_CP010341.1,Arthrobacter,0
NC_047759,NZ_CP010341.1,Idiomarinaceae;,0
NC_047961,NZ_CP010341.1,Bacteroidaceae;,0
NC_048057,NZ_CP010341.1,Mycoplasma,0
NC_048059,NZ_CP010341.1,Rhodobacteraceae;,0
NC_048060,NZ_CP010341.1,Clostridiaceae;,0
NC_047964,NZ_CP010341.1,Spiroplasmataceae;,0
NC_048077,NZ_CP010341.1,Brevibacterium,0
NC_049371,NZ_CP010341.1,Morganellaceae;,0
KJ803031,NZ_CP010341.1,Acetobacteraceae;,0
NC_041921,NZ_CP010341.1,Microcoleaceae;,0
NC_042029,NZ_CP010341.1,Mycobacterium,0
NC_026611,NZ_CP010341.1,,0
AB757801,NZ_CP010341.1,Oscillatoriaceae;,0
NC_019420,NZ_CP010341.1,Peptostreptococcaceae;,0
NC_020082,NZ_CP010341.1,Campylobacteraceae;,0
NC_048182,NZ_CP010341.1,Tetrasphaera,0
NC_048022,NZ_CP010341.1,Pelagibacteraceae;,0
KP791807,NZ_CP010341.1,Pasteurellaceae;,0
NC_048135,NZ_CP010341.1,Bacillaceae;,0
NC_042122,NZ_CP010341.1,Erwiniaceae;,0
NC_049384,NZ_CP010341.1,Erwiniaceae;,0
NC_041980,NZ_CP010341.1,Pectobacteriaceae;,0
NC_027980,NZ_CP010341.1,Mycolicibacterium,0
NC_049429,NZ_CP010341.1,Idiomarinaceae;,0
NC_048849,NZ_CP010341.1,Pelagibacteraceae;,0
NC_043469,NZ_CP010341.1,Microbacterium,0
NC_022750,NZ_CP010341.1,Tetrasphaera,0
NC_001421,NZ_CP010341.1,Prochlorococcus,0
NC_001421,NZ_CP010341.1,Campylobacteraceae;,0
NC_001421,NZ_CP010341.1,Rhizobiaceae;,0
NC_001421,NZ_CP010341.1,Burkholderiaceae;,0
NC_001421,NZ_CP010341.1,Halobacteria;,0
NC_042134,NZ_CP010341.1,Chlamydia/Chlamydophila,0
NC_018086,NZ_CP010341.1,Enterobacteriaceae;,0
KY472224,NZ_CP010341.1,Idiomarinaceae;,0
KY303907,NZ_CP010341.1,Helicobacteraceae;,0
MT350292,NZ_CP010341.1,Spiroplasmataceae;,0
MT350293,NZ_CP010341.1,Idiomarinaceae;,0
NC_047796,NZ_CP010341.1,Rhodococcus,0
MN995824,NZ_CP010341.1,Vertebrata;,0
MH791397,NZ_CP010341.1,Thermoanaerobacterales,0
MN871443,NZ_CP010341.1,Tannerellaceae;,0
MK800154,NZ_CP010341.1,Actinomyces,0
MT119359,NZ_CP010341.1,Enterobacteriaceae;,0
NC_041959,NZ_CP010341.1,Chlamydia/Chlamydophila,0
NC_042125,NZ_CP010341.1,Pectobacteriaceae;,0
MH375074,NZ_CP010341.1,Shewanellaceae;,0
MK982307,NZ_CP010341.1,Rhodobacteraceae;,0
MT119360,NZ_CP010341.1,Enterobacteriaceae;,0
MK125140,NZ_CP010341.1,,0
MN854830,NZ_CP010341.1,Acetobacteraceae;,0
MN241318,NZ_CP010341.1,Brucellaceae;,0
NC_047853,NZ_CP010341.1,Staphylococcaceae;,0
GQ478082,NZ_CP010341.1,Erwiniaceae;,0
GQ478083,NZ_CP010341.1,,0
GQ478085,NZ_CP010341.1,Chlamydia/Chlamydophila,0
GQ478087,NZ_CP010341.1,Pasteurellaceae;,0
MG264739,NZ_CP010341.1,Rhodospirillaceae;,0
NC_042021,NZ_CP010341.1,Shewanellaceae;,0
NC_042022,NZ_CP010341.1,Tannerellaceae;,0
NC_042023,NZ_CP010341.1,Halobacteria;,0
NC_042101,NZ_CP010341.1,Thermoanaerobacterales,0
NC_041960,NZ_CP010341.1,Vibrionaceae;,0
MK268686,NZ_CP010341.1,Shewanellaceae;,0
MK693030,NZ_CP010341.1,,0
MK721192,NZ_CP010341.1,Alcaligenaceae;,0
NC_049932,NZ_CP010341.1,Rhodococcus,0
NC_049933,NZ_CP010341.1,Shewanellaceae;,0
NC_049934,NZ_CP010341.1,Trichormus,0
NC_049939,NZ_CP010341.1,Corynebacterium,0
NC_049940,NZ_CP010341.1,Caulobacteraceae;,0
NC_049938,NZ_CP010341.1,Streptococcaceae;,0
MK721197,NZ_CP010341.1,Moraxellaceae;,0
NC_049936,NZ_CP010341.1,Mycobacterium,0
NC_049935,NZ_CP010341.1,Streptococcaceae;,0
NC_049931,NZ_CP010341.1,Thermoanaerobacterales,0
NC_049930,NZ_CP010341.1,Alcaligenaceae;,0
LC513943,NZ_CP010341.1,Halomonadaceae;,0
NC_042127,NZ_CP010341.1,Rhodobacteraceae;,0
NC_042126,NZ_CP010341.1,Burkholderiaceae;,0
MN103542,NZ_CP010341.1,Rhodococcus,0
MK721189,NZ_CP010341.1,Spiroplasmataceae;,0
MK721199,NZ_CP010341.1,Helicobacteraceae;,0
MK721186,NZ_CP010341.1,Propionibacterium,0
MK721200,NZ_CP010341.1,Pasteurellaceae;,0
MK721191,NZ_CP010341.1,Rhodospirillaceae;,0
MK721187,NZ_CP010341.1,Streptomyces;,0
MK721190,NZ_CP010341.1,Actinoplanes,0
MK721194,NZ_CP010341.1,Pectobacteriaceae;,0
MH618488,NZ_CP010341.1,Halomonadaceae;,0
MH355583,NZ_CP010341.1,Moraxellaceae;,0
MK360024,NZ_CP010341.1,Colwelliaceae;,0
MK570225,NZ_CP010341.1,Sphingomonadaceae;,0
NC_048173,NZ_CP010341.1,Streptomyces;,0
NC_023557,NZ_CP010341.1,Bacillaceae;,0
NC_047833,NZ_CP010341.1,Prochlorococcus,0
NC_047978,NZ_CP010341.1,Mamiellales;,0
NC_048828,NZ_CP010341.1,Thermoanaerobacterales,0
NC_042056,NZ_CP010341.1,Corynebacterium,0
NC_048807,NZ_CP010341.1,Enterobacteriaceae;,0
NC_019926,NZ_CP010341.1,Peptostreptococcaceae;,0
NC_015292,NZ_CP010341.1,Leuconostocaceae;,0
NC_049510,NZ_CP010341.1,Colwelliaceae;,0
NC_049510,NZ_CP010341.1,Hexapoda;,0
NC_015295,NZ_CP010341.1,Sphingomonadaceae;,0
NC_041978,NZ_CP010341.1,II.,0
NC_048702,NZ_CP010341.1,Hafniaceae;,0
NC_047995,NZ_CP010341.1,Oscillatoriaceae;,0
NC_041972,NZ_CP010341.1,Listeriaceae;,0
NC_042098,NZ_CP010341.1,Oscillatoriaceae;,0
NC_041973,NZ_CP010341.1,Listeriaceae;,0
NC_042018,NZ_CP010341.1,Gordonia,0
NC_041974,NZ_CP010341.1,Vertebrata;,0
NC_041975,NZ_CP010341.1,Streptomyces,0
NC_047880,NZ_CP010341.1,Propionibacterium,0
NC_047815,NZ_CP010341.1,Rhizobiaceae;,0
NC_047917,NZ_CP010341.1,Enterococcaceae;,0
NC_048016,NZ_CP010341.1,Colwelliaceae;,0
KF030445,NZ_CP010341.1,,0
NC_047909,NZ_CP010341.1,Campylobacteraceae;,0
NC_047910,NZ_CP010341.1,Hafniaceae;,0
NC_047911,NZ_CP010341.1,Spiroplasmataceae;,0
NC_047912,NZ_CP010341.1,Hexapoda;,0
NC_047913,NZ_CP010341.1,Oscillatoriaceae;,0
NC_047916,NZ_CP010341.1,Pseudomonadaceae;,0
NC_047914,NZ_CP010341.1,Brevibacterium,0
NC_047915,NZ_CP010341.1,Leuconostocaceae;,0
NC_041859,NZ_CP010341.1,,0
NC_027125,NZ_CP010341.1,Spiroplasmataceae;,0
NC_041845,NZ_CP010341.1,Clostridiaceae;,0
NC_041872,NZ_CP010341.1,Fusobacterium,0
KR131710,NZ_CP010341.1,Bacillaceae;,0
NC_041918,NZ_CP010341.1,Microcoleaceae;,0
NC_042083,NZ_CP010341.1,Arthrobacter,0
NC_048695,NZ_CP010341.1,Streptomyces;,0
NC_048018,NZ_CP010341.1,Vertebrata;,0
NC_048146,NZ_CP010341.1,Bacillaceae;,0
NC_041883,NZ_CP010341.1,Pasteurellaceae;,0
NC_048822,NZ_CP010341.1,Nodularia,0
NC_048783,NZ_CP010341.1,Vibrionaceae;,0
NC_047891,NZ_CP010341.1,Comamonadaceae;,0
NC_047892,NZ_CP010341.1,Corynebacterium,0
NC_042108,NZ_CP010341.1,Enterobacteriaceae;,0
NC_048169,NZ_CP010341.1,Enterobacteriaceae;,0
NC_048768,NZ_CP010341.1,Acetobacteraceae;,0
NC_048810,NZ_CP010341.1,Erwiniaceae;,0
NC_048825,NZ_CP010341.1,Vibrionaceae;,0
NC_048021,NZ_CP010341.1,Prochlorococcus,0
NC_048750,NZ_CP010341.1,Yersiniaceae;,0
NC_048185,NZ_CP010341.1,Microcoleaceae;,0
NC_047921,NZ_CP010341.1,Mycoplasma,0
NC_048027,NZ_CP010341.1,Streptomyces,0
NC_031936,NZ_CP010341.1,Methanobacteria;,0
NC_048083,NZ_CP010341.1,Mycolicibacterium,0
NC_048812,NZ_CP010341.1,Rhodococcus,0
NC_048176,NZ_CP010341.1,Halomonadaceae;,0
NC_015720,NZ_CP010341.1,,0
NC_015720,NZ_CP010341.1,Methanobacteria;,0
NC_015720,NZ_CP010341.1,Comamonadaceae;,0
NC_015720,NZ_CP010341.1,Colwelliaceae;,0
NC_016166,NZ_CP010341.1,Aeromonadaceae;,0
NC_016166,NZ_CP010341.1,Listeriaceae;,0
NC_016166,NZ_CP010341.1,Tsukamurella,0
NC_016166,NZ_CP010341.1,Tannerellaceae;,0
NC_042088,NZ_CP010341.1,Vibrionaceae;,0
NC_048039,NZ_CP010341.1,Rhodococcus,0
NC_048820,NZ_CP010341.1,Nodularia,0
NC_048851,NZ_CP010341.1,Chlamydia/Chlamydophila,0
NC_041950,NZ_CP010341.1,Rhodospirillaceae;,0
NC_048141,NZ_CP010341.1,Sinomonas,0
NC_048793,NZ_CP010341.1,Helicobacteraceae;,0
NC_048814,NZ_CP010341.1,Enterococcaceae;,0
NC_042045,NZ_CP010341.1,Leptospira,0
NC_042089,NZ_CP010341.1,Tsukamurella,0
NC_048816,NZ_CP010341.1,Streptomyces,0
NC_048040,NZ_CP010341.1,Enterococcaceae;,0
NC_048813,NZ_CP010341.1,Acetobacteraceae;,0
NC_048749,NZ_CP010341.1,Staphylococcaceae;,0
NC_048028,NZ_CP010341.1,Halomonadaceae;,0
NC_048019,NZ_CP010341.1,Sulfolobaceae;,0
NC_048815,NZ_CP010341.1,Mycolicibacterium,0
NC_048876,NZ_CP010341.1,Pectobacteriaceae;,0
NC_048746,NZ_CP010341.1,Microbacterium,0
NC_042132,NZ_CP010341.1,Kitasatospora,0
NC_048207,NZ_CP010341.1,Yersiniaceae;,0
NC_041886,NZ_CP010341.1,Prochlorococcus,0
NC_047990,NZ_CP010341.1,Halobacteria;,0
NC_048817,NZ_CP010341.1,Tsukamurella,0
NC_047991,NZ_CP010341.1,Mycobacteroides,0
NC_048823,NZ_CP010341.1,Corynebacterium,0
NC_030921,NZ_CP010341.1,Flavobacteriaceae;,0
NC_042123,NZ_CP010341.1,Colwelliaceae;,0
NC_048826,NZ_CP010341.1,Flavobacteriaceae;,0
NC_047825,NZ_CP010341.1,Morganellaceae;,0
NC_048753,NZ_CP010341.1,Paenibacillaceae;,0
NC_048752,NZ_CP010341.1,Tsukamurella,0
NC_047739,NZ_CP010341.1,Brucellaceae;,0
NC_047924,NZ_CP010341.1,Aeromonadaceae;,0
NC_048737,NZ_CP010341.1,Pelagibacteraceae;,0
NC_048085,NZ_CP010341.1,Corynebacterium,0
NC_048084,NZ_CP010341.1,Pectobacteriaceae;,0
NC_007924,NZ_CP010341.1,Arthrobacter,0
NC_027990,NZ_CP010341.1,Nocardia,0
NC_047897,NZ_CP010341.1,Colwelliaceae;,0
NC_029058,NZ_CP010341.1,Enterobacteriaceae;,0
NC_029068,NZ_CP010341.1,Streptomyces;,0
NC_048134,NZ_CP010341.1,Morganellaceae;,0
NC_048677,NZ_CP010341.1,chlorophytes;,0
NC_048677,NZ_CP010341.1,Sphingomonadaceae;,0
NC_047931,NZ_CP010341.1,Propionibacterium,0
NC_047925,NZ_CP010341.1,Brevibacterium,0
NC_047764,NZ_CP010341.1,Brevibacterium,0
NC_019782,NZ_CP010341.1,Nocardia,0
NC_022775,NZ_CP010341.1,Halobacteria;,0
NC_027982,NZ_CP010341.1,Sulfolobaceae;,0
NC_022757,NZ_CP010341.1,Bacillaceae;,0
NC_047760,NZ_CP010341.1,Cutibacterium,0
NC_048754,NZ_CP010341.1,Nodularia,0
NC_047918,NZ_CP010341.1,Vertebrata;,0
NC_047926,NZ_CP010341.1,Burkholderiaceae;,0
NC_048625,NZ_CP010341.1,Sphingomonadaceae;,0
NC_012530,NZ_CP010341.1,Cutibacterium,0
NC_022989,NZ_CP010341.1,Pseudoalteromonadaceae;,0
KC182543,NZ_CP010341.1,Pseudoalteromonadaceae;,0
KC182548,NZ_CP010341.1,Mycobacteroides,0
NC_049348,NZ_CP010341.1,Vertebrata;,0
NC_049349,NZ_CP010341.1,Cutibacterium,0
NC_049397,NZ_CP010341.1,Spiroplasmataceae;,0
NC_049374,NZ_CP010341.1,Caulobacteraceae;,0
NC_049377,NZ_CP010341.1,Actinomyces,0
NC_049398,NZ_CP010341.1,Halobacteria;,0
NC_049399,NZ_CP010341.1,Caulobacteraceae;,0
NC_049400,NZ_CP010341.1,Clostridiaceae;,0
NC_049401,NZ_CP010341.1,Peptostreptococcaceae;,0
NC_049402,NZ_CP010341.1,Tannerellaceae;,0
NC_049376,NZ_CP010341.1,Actinoplanes,0
NC_049810,NZ_CP010341.1,Hexapoda;,0
NC_049403,NZ_CP010341.1,Mycoplasma,0
NC_049404,NZ_CP010341.1,Pasteurellaceae;,0
NC_049405,NZ_CP010341.1,II.,0
NC_049406,NZ_CP010341.1,Mycoplasma,0
NC_049811,NZ_CP010341.1,Propionibacterium,0
NC_049407,NZ_CP010341.1,Pseudomonadaceae;,0
NC_049408,NZ_CP010341.1,Tannerellaceae;,0
NC_049409,NZ_CP010341.1,Rhodococcus,0
NC_049410,NZ_CP010341.1,Bacillaceae;,0
NC_049411,NZ_CP010341.1,Nocardia,0
NC_049412,NZ_CP010341.1,Idiomarinaceae;,0
NC_049446,NZ_CP010341.1,Hafniaceae;,0
NC_049360,NZ_CP010341.1,Gordonia,0
NC_049366,NZ_CP010341.1,,0
NC_049356,NZ_CP010341.1,Ruminococcaceae;,0
NC_049362,NZ_CP010341.1,Erwiniaceae;,0
NC_049363,NZ_CP010341.1,Rhizobiaceae;,0
NC_049357,NZ_CP010341.1,Leuconostocaceae;,0
NC_049364,NZ_CP010341.1,Alcaligenaceae;,0
NC_049354,NZ_CP010341.1,Paenibacillaceae;,0
NC_049355,NZ_CP010341.1,Microcoleaceae;,0
NC_049367,NZ_CP010341.1,Ruminococcaceae;,0
NC_049358,NZ_CP010341.1,Alcaligenaceae;,0
NC_049365,NZ_CP010341.1,II.,0
NC_049359,NZ_CP010341.1,Comamonadaceae;,0
NC_049361,NZ_CP010341.1,Idiomarinaceae;,0
NC_049369,NZ_CP010341.1,Hexapoda;,0
NC_049368,NZ_CP010341.1,Aeromonadaceae;,0
NC_049370,NZ_CP010341.1,Pseudoalteromonadaceae;,0
NC_049413,NZ_CP010341.1,Morganellaceae;,0
NC_049414,NZ_CP010341.1,Mycobacterium,0
NC_049415,NZ_CP010341.1,Vibrionaceae;,0
NC_049854,NZ_CP010341.1,Halobacteria;,0
NC_049856,NZ_CP010341.1,Vertebrata;,0
NC_049807,NZ_CP010341.1,Nocardia,0
JQ740790,NZ_CP010341.1,Pseudomonadaceae;,0
JQ740791,NZ_CP010341.1,Pectobacteriaceae;,0
JQ740792,NZ_CP010341.1,Vertebrata;,0
JQ740793,NZ_CP010341.1,Yersiniaceae;,0
JQ740794,NZ_CP010341.1,Chlamydia/Chlamydophila,0
JQ740795,NZ_CP010341.1,Fusobacterium,0
JQ740796,NZ_CP010341.1,Aeromonadaceae;,0
JQ740797,NZ_CP010341.1,Tsukamurella,0
